PRICE,MARKET VALUE,DIVIDEND YIELD,PER,PRICE INDEX,12M FWD DIVIDEND YIELD (%),12 MONTH FORWARD EARN. YIELD,CURRENT EV / 12M FWD EBIT,CURRENT EV / 12M FWD EBITDA,CURRENT EV / 12M FWD SALES,12M FWD FREE CASH FLOW YLD (%),12M FWD NET DEBT / EBITDA,12M FWD NET DEBT / EV,12M FWD PE vs MARKET,12M FWD PE vs SECTOR,12M FWD PRICE/BOOK,ADJUSTMENTFACTOR,ADJUST COEFFICIENT,DIV PAY DATE,EX-DIVID DATE,DIV.PER SHR.,DIV RATE UNADJUST,DIVIDEND TAX IND,DIVIDEND TYPE,DIV RATE UNADJUST,EARNINGS PER SHR,#ERROR,HISTORICAL VOLATILITY 5 YEARS,MARKET VAL BY CO.,#ERROR,ASK PRICE,BID PRICE,PRICE HIGH,PRICE LOW,#ERROR,OPENING PRICE,RETURN IND AS PAID,TOT RETURN IND,TURNOVER BY VALUE,TURNOVER BY VOLUME,UNADJ. PRICE OPEN,UNADJUSTED PRICE,UNADJ. ASK PRICE,UNADJ. BID PRICE,UNADJ. PRICE HIGH,UNADJ. PRICE LOW,UNADJ. VOLUME,VOL WGHTD AV PRICE,BK VAL PS 12M FWD,EV 12M FWD,NET INCOME 12M FWD,PRETAX PRF 12M FWD,ROE 12M FWD,SALES 12M FWD,TURNOVER BY VOLUME,#ERROR,#ERROR,PRICE/EBG2 RATIO,PRICE/EBG1 RATIO,P/CSH FLOW RATIO,PRICE TO BOOK VAL,, (#S), (#T),NUMBER OF SHARES,MARKET VALUE,PRICE INDEX,FREE FLOAT NOSH,#ERROR,TOTAL INTANGIBLE OT ASSETS-NET,TOTAL INVENTORIES,CURRENT ASSETSTOTAL,TOTAL INVENTORIES,CASH & SHORT TERM INVESTMENTS,PLASTICRECEIVABLES(NET),#ERROR,PLASTICSHORT TERM DEBT & CURRENT PORT,PLASTICCURRENT LIABILITIES-TOTAL,PLASTICWORKING CAPITAL,PLASTICLONG TERM DEBT,PLASTICTOTAL DEBT,PLASTICDEFERRED TAXES,#ERROR,PLASTICCOMMON STOCK,PLASTICPREFERRED STOCK,PLASTICTOTAL CAPITAL,PLASTICFUNDS FROM OPERATIONS,PLASTICNET CASH FLOW-OPERATING ACTIVS,PLASTICAMORTIZATION-INTANGIBLE ASSETS,#ERROR,PLASTICCOMMON DIVIDENDS (CASH),PLASTICCASH DIVIDENDS PAIDTOTAL,PLASTICNET PROCEEDS FROM SALE/ISSUE C,PLASTICNET CASH FLOWFINANCING,PLASTICINCREASE/DECREASE IN CASH/SHOR,PLASTICNET SALES OR REVENUES,#ERROR,"PLASTICSELLING, GENERAL & ADMINISTRAT",PLASTICDEPRECIATION/DEPLETION/AMORT,PLASTICAMORTIZATION OF INTANGIBLES,PLASTICAMORTIZATION OF DEFERRED CHARG,PLASTICOPERATING INCOME,PLASTICINTEREST EXPENSE ON DEBT,#ERROR,#ERROR,PLASTICSALARIES & BENEFITS EXPENSES,PLASTICEXTRAORDINARY CREDITPRETAX,PLASTICEXTRAORDINARY CHARGEPRETAX,PLASTICPRETAX INCOME,PLASTICINCOME TAXES,#ERROR,PLASTICNET INC BEFORE EXTRA/PFD DIVS,PLASTICPREFERRED DIVIDEND REQUIREMENT,PLASTICDIVIDENDS PROVIDED/PAID-COMMON,PLASTICEARNINGS BEF INTEREST & TAXES,PLASTICEBIT & DEPRECIATION,PLASTICNET INCOMEBASIC,#ERROR,PLASTICEMPLOYEES,PLASTICFY1 EPS MEAN EST,PLASTICFY2 EPS MEAN EST
73.08,657464.8,6.15,12.1,985,5.453,7.472,24.664,15.332,2.089,4.322,0.828,0.063,0.96,1.01,1.77,1,NA,NA,NA,5.1,NA,NA,NA,NA,6.87,,0.1996,657464.8,,82.9,82.8,73.08,72.2,,72.2,2707.99,2707.99,490433,5952.5,81.9,82.9,82.9,82.8,82.9,81.9,5952.5,82.39,46.82,579437100,49033300,58171570,13.21,323586000,1000,NA,NA,NA,NA,10.34,1.75,1,82.9,82.9,7930818,1000000,10691.38,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,6.21,6.05
73.17,658257.9,6.14,11.5,986.2,5.453,7.472,24.693,15.35,2.091,4.317,0.828,0.063,0.96,1.01,1.773,1,NA,NA,NA,5.1,NA,NA,NA,NA,7.2,,0.1986,658257.9,,83.1,83,73.44,72.99,,72.99,2711.26,2711.26,474203,5709.6,82.8,83,83.1,83,83.3,82.8,5709.6,83.05,46.82,579437100,49033300,58171570,13.21,323586000,1000,NA,NA,NA,NA,10.35,1.75,1,83,83,7930818,1000000,10703.35,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,6.21,6.05
73.88,664602.6,6.09,11.6,995.7,5.453,7.472,24.924,15.494,2.111,4.276,0.828,0.063,0.96,1.01,1.79,1,NA,NA,NA,5.1,NA,NA,NA,NA,7.2,,0.1976,664602.6,,83.8,83.7,74.05,73.44,,73.52,2737.39,2737.39,662735,7907.8,83.4,83.8,83.8,83.7,84,83.3,7907.8,83.81,46.82,579437100,49033300,58171570,13.21,323586000,1000,NA,NA,NA,NA,10.45,1.77,1,83.8,83.8,7930818,1000000,10760.21,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,6.21,6.05
74.93,674119.5,6,11.8,1010,5.453,7.472,25.272,15.71,2.14,4.216,0.828,0.063,0.96,1.01,1.815,1,NA,NA,NA,5.1,NA,NA,NA,NA,7.2,,0.1968,674119.5,,85,84.9,74.93,73.61,,74.05,2776.59,2776.59,730586,8638.3,84,85,85,84.9,85,83.5,8638.3,84.57,46.82,579437100,49033300,58171570,13.21,323586000,1000,NA,NA,NA,NA,10.6,1.79,1,85,85,7930818,1000000,10858.98,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,6.21,6.05
75.38,678084.9,5.96,11.9,1015.9,5.453,7.472,25.416,15.8,2.152,4.191,0.828,0.063,0.96,1.01,1.826,1,NA,NA,NA,5.1,NA,NA,NA,NA,7.2,,0.1963,678084.9,,85.5,85.4,75.38,74.58,,74.93,2792.92,2792.92,567818,6663.5,85,85.5,85.5,85.4,85.5,84.6,6663.5,85.21,46.82,579437100,49033300,58171570,13.21,323586000,1000,NA,NA,NA,NA,10.67,1.8,1,85.5,85.5,7930818,1000000,10952.39,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,6.21,6.05
75.11,675705.7,5.99,11.8,1012.3,5.453,7.472,25.329,15.746,2.145,4.206,0.828,0.063,0.96,1.01,1.82,1,NA,NA,NA,5.1,NA,NA,NA,NA,7.2,,0.1957,675705.7,,85.3,85.2,75.46,75.02,,75.38,2783.12,2783.12,777801,9112.9,85.5,85.2,85.3,85.2,85.6,85.1,9112.9,85.35,46.82,579437100,49033300,58171570,13.21,323586000,1000,NA,NA,NA,NA,10.63,1.8,1,85.2,85.2,7930818,1000000,10874.73,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,6.21,6.05
76.17,685222.6,5.9,12,1026.6,5.453,7.472,25.677,15.962,2.174,4.147,0.828,0.063,0.96,1.01,1.845,1,NA,NA,NA,5.1,NA,NA,NA,NA,7.2,,0.1952,685222.6,,86.4,86.3,76.17,75.11,,75.11,2822.32,2822.32,773621,8996.8,85.2,86.4,86.4,86.3,86.4,85.2,8996.8,85.99,46.82,579437100,49033300,58171570,13.21,323586000,1000,NA,NA,NA,NA,10.78,1.82,1,86.4,86.4,7930818,1000000,10897.57,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,6.21,6.05
76.87,691567.3,5.85,12.1,1036.1,5.299,7.296,26.042,16.137,2.189,4.127,0.809,0.061,0.97,1,1.856,1,NA,NA,NA,5.1,NA,NA,NA,NA,7.2,,0.1945,691567.3,,87.4,87.2,77.49,75.73,,76.26,2848.45,2848.45,998971,11449.3,86.5,87.2,87.4,87.2,87.9,85.9,11449.3,87.25,46.99,587362000,49329020,58026050,13.27,324369900,1000,NA,NA,NA,NA,10.88,1.84,1,87.2,87.2,7930818,1000000,10833.81,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,6.32,6.07
76.96,692360.3,5.84,12.1,1037.3,5.299,7.296,26.071,16.155,2.191,4.123,0.809,0.061,0.97,1,1.858,1,NA,NA,NA,5.1,NA,NA,NA,NA,7.2,,0.1938,692360.3,,87.3,87.2,77.23,76.26,,77.05,2851.72,2851.72,624392,7164.7,87.4,87.3,87.3,87.2,87.6,86.5,7164.7,87.15,46.99,587362000,49329020,58026050,13.27,324369900,1000,NA,NA,NA,NA,10.89,1.84,1,87.3,87.3,7930818,1000000,10830.84,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,6.32,6.07
76.79,690774.3,5.86,12.1,1034.9,5.299,7.296,26.013,16.119,2.186,4.132,0.809,0.061,0.97,1,1.853,1,NA,NA,NA,5.1,NA,NA,NA,NA,7.2,,0.1931,690774.3,,87.1,87,77.4,76.61,,76.87,2845.19,2845.19,509469,5843.9,87.2,87.1,87.1,87,87.8,86.9,5843.9,87.18,46.99,587362000,49329020,58026050,13.27,324369900,1000,NA,NA,NA,NA,10.86,1.84,1,87.1,87.1,7930818,1000000,10966.2,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,6.32,6.07
76.43,687601.7,5.88,12,1030.2,5.299,7.296,25.896,16.047,2.176,4.151,0.809,0.061,0.97,1,1.845,1,NA,NA,NA,5.1,NA,NA,NA,NA,7.2,,0.1924,687601.7,,86.9,86.7,77.14,76.43,,76.87,2832.12,2832.12,478478,5491.6,87.2,86.7,86.9,86.7,87.5,86.7,5491.6,87.13,46.99,587362000,49329020,58026050,13.27,324369900,1000,NA,NA,NA,NA,10.81,1.83,1,86.7,86.7,7930818,1000000,10938.73,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,6.32,6.07
76.43,687601.7,5.88,12,1030.2,5.299,7.296,25.896,16.047,2.176,4.151,0.809,0.061,0.97,1,1.845,1,NA,NA,NA,5.1,NA,NA,NA,NA,7.2,,0.192,687601.7,,86.9,86.7,76.96,76.43,,76.61,2832.12,2832.12,545633,6271.3,86.9,86.7,86.9,86.7,87.3,86.7,6271.3,87.01,46.99,587362000,49329020,58026050,13.27,324369900,1000,NA,NA,NA,NA,10.81,1.83,1,86.7,86.7,7930818,1000000,10886.18,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,6.32,6.07
77.05,693153.3,5.84,12.1,1038.5,5.299,7.296,26.1,16.173,2.193,4.118,0.809,0.061,0.97,1,1.86,1,NA,NA,NA,5.1,NA,NA,NA,NA,7.2,,0.1918,693153.3,,87.4,87.3,77.14,76.34,,76.7,2854.99,2854.99,428625,4928.8,87,87.4,87.4,87.3,87.5,86.6,4928.8,86.96,46.99,587362000,49329020,58026050,13.27,324369900,1000,NA,NA,NA,NA,10.9,1.85,1,87.4,87.4,7930818,1000000,10936.93,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,6.32,6.07
75.82,682050.4,5.93,11.9,1021.9,5.299,7.296,25.692,15.92,2.159,4.185,0.809,0.061,0.97,1,1.83,1,NA,NA,NA,5.1,NA,NA,NA,NA,7.2,,0.1918,682050.4,,86.3,86,76.87,75.64,,76.87,2809.26,2809.26,593154,6850.4,87.2,86,86.3,86,87.2,85.8,6850.4,86.59,46.99,587362000,49329020,58026050,13.27,324369900,1000,NA,NA,NA,NA,10.73,1.82,1,86,86,7930818,1000000,10942.3,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,6.32,6.07
76.08,684429.6,5.91,12,1025.4,5.299,7.296,25.78,15.975,2.167,4.171,0.809,0.061,0.97,1,1.836,1,NA,NA,NA,5.1,NA,NA,NA,NA,7.2,,0.1918,684429.6,,86.4,86.3,76.79,75.55,,75.73,2819.06,2819.06,771434,8939.9,85.9,86.3,86.4,86.3,87.1,85.7,8939.9,86.29,46.99,587362000,49329020,58026050,13.27,324369900,1000,NA,NA,NA,NA,10.76,1.82,1,86.3,86.3,7930818,1000000,10987.77,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,6.32,6.07
75.82,682050.4,5.93,11.9,1021.9,5.299,7.296,25.692,15.92,2.159,4.185,0.809,0.061,0.97,1,1.83,1,NA,NA,NA,5.1,NA,NA,NA,NA,7.2,,0.1918,682050.4,,86,85.9,76.43,75.64,,76.26,2809.26,2809.26,646960,7522.4,86.5,86,86,85.9,86.7,85.8,7522.4,86.01,46.99,587362000,49329020,58026050,13.27,324369900,1000,NA,NA,NA,NA,10.73,1.82,1,86,86,7930818,1000000,10964.12,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,6.32,6.07
75.02,674912.7,5.99,11.8,1011.2,5.299,7.296,25.431,15.758,2.137,4.229,0.809,0.061,0.97,1,1.811,1,NA,NA,NA,5.1,NA,NA,NA,NA,7.2,,0.1917,674912.7,,85.1,85,75.55,74.85,,75.55,2779.86,2779.86,970597,11397.5,85.7,85.1,85.1,85,85.7,84.9,11397.5,85.15,46.99,587362000,49329020,58026050,13.27,324369900,1000,NA,NA,NA,NA,10.62,1.8,1,85.1,85.1,7930818,1000000,10821.17,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,6.32,6.07
73.79,663809.4,6.09,11.6,994.5,5.299,7.296,25.023,15.506,2.103,4.3,0.809,0.061,0.97,1,1.781,1,NA,NA,NA,5.1,NA,NA,NA,NA,7.2,,0.1917,663809.4,,83.9,83.7,75.46,73.79,,75.2,2734.12,2734.12,2839699,33756.4,85.3,83.7,83.9,83.7,85.6,83.7,33756.4,84.12,46.99,587362000,49329020,58026050,13.27,324369900,1000,NA,NA,NA,NA,10.44,1.77,1,83.7,83.7,7930818,1000000,10874.96,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,6.32,6.07
75.02,674912.7,5.99,11.8,1011.2,5.299,7.296,25.431,15.758,2.137,4.229,0.809,0.061,0.97,1,1.811,1,NA,NA,NA,5.1,NA,NA,NA,NA,7.2,,0.1917,674912.7,,85.1,85,75.2,73.96,,74.05,2779.86,2779.86,595624,7033.6,84,85.1,85.1,85,85.3,83.9,7033.6,84.68,46.99,587362000,49329020,58026050,13.27,324369900,1000,NA,NA,NA,NA,10.62,1.8,1,85.1,85.1,7930818,1000000,10949.08,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,6.32,6.07
76.17,685222.6,5.9,12,1026.6,5.299,7.296,25.809,15.993,2.169,4.166,0.809,0.061,0.97,1,1.839,1,NA,NA,NA,5.1,NA,NA,NA,NA,7.2,,0.1917,685222.6,,86.4,86.1,76.17,75.29,,75.38,2822.32,2822.32,813648,9459.8,85.5,86.4,86.4,86.1,86.4,85.4,9459.8,86.01,46.99,587362000,49329020,58026050,13.27,324369900,1000,NA,NA,NA,NA,10.78,1.82,1,86.4,86.4,7930818,1000000,11109.5,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,6.32,6.07
76.26,686015.8,5.9,12,1027.8,5.299,7.296,25.838,16.011,2.171,4.161,0.809,0.061,0.97,1,1.841,1,NA,NA,NA,5.1,NA,NA,NA,NA,7.2,,0.1918,686015.8,,86.5,86.4,76.7,76.08,,76.17,2825.59,2825.59,841951,9723.2,86.4,86.5,86.5,86.4,87,86.3,9723.2,86.59,46.99,587362000,49329020,58026050,13.27,324369900,1000,NA,NA,NA,NA,10.79,1.83,1,86.5,86.5,7930818,1000000,11100.11,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,6.32,6.07
76.17,685222.6,5.9,12,1026.6,5.299,7.296,25.809,15.993,2.169,4.166,0.809,0.061,0.97,1,1.839,1,NA,NA,NA,5.1,NA,NA,NA,NA,7.2,,0.1918,685222.6,,86.4,86.3,76.43,75.82,,76.26,2822.32,2822.32,886142,10256.9,86.5,86.4,86.4,86.3,86.7,86,10256.9,86.4,46.99,587362000,49329020,58026050,13.27,324369900,1000,NA,NA,NA,NA,10.78,1.82,1,86.4,86.4,7930818,1000000,11201.83,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,6.32,6.07
76.61,689187.7,5.87,12.1,1032.5,5.299,7.296,25.954,16.083,2.181,4.142,0.809,0.061,0.97,1,1.849,1,NA,NA,NA,5.1,NA,NA,NA,NA,7.2,,0.1918,689187.7,,86.9,86.7,76.87,75.9,,76.7,2838.65,2838.65,1183811,13669.9,87,86.9,86.9,86.7,87.2,86.1,13669.9,86.6,46.99,587362000,49329020,58026050,13.27,324369900,1000,NA,NA,NA,NA,10.84,1.83,1,86.9,86.9,7930818,1000000,11251.75,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,6.32,6.07
75.38,678084.9,5.96,11.9,1015.9,5.299,7.296,25.547,15.83,2.147,4.21,0.809,0.061,0.97,1,1.819,1,NA,NA,NA,5.1,NA,NA,NA,NA,7.2,,0.1917,678084.9,,85.5,85.4,76.34,75.02,,76.08,2792.92,2792.92,1275959,14896.2,86.3,85.5,85.5,85.4,86.6,85.1,14896.2,85.66,46.99,587362000,49329020,58026050,13.27,324369900,1000,NA,NA,NA,NA,10.67,1.8,1,85.5,85.5,7930818,1000000,11156.42,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,6.32,6.07
74.93,674119.5,6,11.8,1010,5.299,7.296,25.402,15.74,2.135,4.234,0.809,0.061,0.97,1,1.809,1,NA,NA,NA,5.1,NA,NA,NA,NA,7.2,,0.1916,674119.5,,85,84.9,75.73,74.76,,75.64,2776.59,2776.59,923440,10859.8,85.8,85,85,84.9,85.9,84.8,10859.8,85.03,46.99,587362000,49329020,58026050,13.27,324369900,1000,NA,NA,NA,NA,10.6,1.79,1,85,85,7930818,1000000,11149.23,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,6.32,6.07
75.2,676498.8,5.98,11.8,1013.5,5.299,7.296,25.489,15.794,2.142,4.219,0.809,0.061,0.97,1,1.815,1,NA,NA,NA,5.1,NA,NA,NA,NA,7.2,,0.1916,676498.8,,85.3,85.2,75.2,74.58,,74.93,2786.39,2786.39,1050982,12352,85,85.3,85.3,85.2,85.3,84.6,12352,85.09,46.99,587362000,49329020,58026050,13.27,324369900,1000,NA,NA,NA,NA,10.64,1.8,1,85.3,85.3,7930818,1000000,11144.79,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,6.32,6.07
75.73,681257.2,5.94,11.9,1020.7,5.299,7.296,25.663,15.902,2.157,4.19,0.809,0.061,0.97,1,1.828,1,NA,NA,NA,5.1,NA,NA,NA,NA,7.2,,0.1916,681257.2,,86,85.7,75.82,75.02,,75.11,2805.99,2805.99,650246,7597.1,85.2,85.9,86,85.7,86,85.1,7597.1,85.59,46.99,587362000,49329020,58026050,13.27,324369900,1000,NA,NA,NA,NA,10.71,1.81,1,85.9,85.9,7930818,1000000,11173.21,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,6.32,6.07
74.23,667774.9,6.06,11.7,1000.5,5.346,7.374,24.533,15.46,2.109,6.182,0.639,0.049,0.97,1,1.785,1,NA,NA,NA,5.1,NA,NA,NA,NA,7.2,,0.1915,667774.9,,84.2,84.1,74.93,74.23,,74.93,2750.46,2750.46,1148816,13605.3,85,84.2,84.2,84.1,85,84.2,13605.3,84.44,47.17,577971500,50109810,58775440,13.46,325352700,1000,13.8,13,NA,NA,10.5,1.78,1,84.2,84.2,7930818,1000000,11013.98,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,6.49,6.09
74.58,670947.3,6.03,11.7,1005.2,5.346,7.374,24.646,15.532,2.119,6.152,0.639,0.049,0.97,1,1.794,1,NA,NA,NA,5.1,NA,NA,NA,NA,7.2,,0.1914,670947.3,,84.6,84.5,74.58,73.79,,74.23,2763.52,2763.52,1337605,15877.3,84.2,84.6,84.6,84.5,84.6,83.7,15877.3,84.25,47.17,577971500,50109810,58775440,13.46,325352700,1000,13.9,13,NA,NA,10.55,1.79,1,84.6,84.6,7930818,1000000,11087.47,74,,2524125,49040842,210274541,49040842,93834337,63310432,,42231392,81791547,128482994,58721996,100953388,7119161,,79308216,0,445626988,63579923,54564940,1860619,,40399354,40399354,0,-34156908,984342,333061560,,18853939,16185714,193145,0,29364483,1787202,,,34150863,198301,NA,61525186,8866335,,52746021,0,39654108,63248655,79434369,52746021,,,6.49,6.09
