PRICE,MARKET VALUE,DIVIDEND YIELD,PER,PRICE INDEX,12M FWD DIVIDEND YIELD (%),12 MONTH FORWARD EARN. YIELD,CURRENT EV / 12M FWD EBIT,CURRENT EV / 12M FWD EBITDA,CURRENT EV / 12M FWD SALES,12M FWD FREE CASH FLOW YLD (%),12M FWD NET DEBT / EBITDA,12M FWD NET DEBT / EV,12M FWD PE vs MARKET,12M FWD PE vs SECTOR,12M FWD PRICE/BOOK,ADJUSTMENTFACTOR,ADJUST COEFFICIENT,DIV PAY DATE,EX-DIVID DATE,DIV.PER SHR.,DIV RATE UNADJUST,DIVIDEND TAX IND,DIVIDEND TYPE,DIV RATE UNADJUST,EARNINGS PER SHR,#ERROR,HISTORICAL VOLATILITY 5 YEARS,MARKET VAL BY CO.,#ERROR,ASK PRICE,BID PRICE,PRICE HIGH,PRICE LOW,#ERROR,OPENING PRICE,RETURN IND AS PAID,TOT RETURN IND,TURNOVER BY VALUE,TURNOVER BY VOLUME,UNADJ. PRICE OPEN,UNADJUSTED PRICE,UNADJ. ASK PRICE,UNADJ. BID PRICE,UNADJ. PRICE HIGH,UNADJ. PRICE LOW,UNADJ. VOLUME,VOL WGHTD AV PRICE,BK VAL PS 12M FWD,EV 12M FWD,NET INCOME 12M FWD,PRETAX PRF 12M FWD,ROE 12M FWD,SALES 12M FWD,TURNOVER BY VOLUME,#ERROR,#ERROR,PRICE/EBG2 RATIO,PRICE/EBG1 RATIO,P/CSH FLOW RATIO,PRICE TO BOOK VAL,, (#S), (#T),NUMBER OF SHARES,MARKET VALUE,PRICE INDEX,FREE FLOAT NOSH,#ERROR,TOTAL INTANGIBLE OT ASSETS-NET,TOTAL INVENTORIES,CURRENT ASSETSTOTAL,TOTAL INVENTORIES,CASH & SHORT TERM INVESTMENTS,PLASTICRECEIVABLES(NET),#ERROR,PLASTICSHORT TERM DEBT & CURRENT PORT,PLASTICCURRENT LIABILITIES-TOTAL,PLASTICWORKING CAPITAL,PLASTICLONG TERM DEBT,PLASTICTOTAL DEBT,PLASTICDEFERRED TAXES,#ERROR,PLASTICCOMMON STOCK,PLASTICPREFERRED STOCK,PLASTICTOTAL CAPITAL,PLASTICFUNDS FROM OPERATIONS,PLASTICNET CASH FLOW-OPERATING ACTIVS,PLASTICAMORTIZATION-INTANGIBLE ASSETS,#ERROR,PLASTICCOMMON DIVIDENDS (CASH),PLASTICCASH DIVIDENDS PAIDTOTAL,PLASTICNET PROCEEDS FROM SALE/ISSUE C,PLASTICNET CASH FLOWFINANCING,PLASTICINCREASE/DECREASE IN CASH/SHOR,PLASTICNET SALES OR REVENUES,#ERROR,"PLASTICSELLING, GENERAL & ADMINISTRAT",PLASTICDEPRECIATION/DEPLETION/AMORT,PLASTICAMORTIZATION OF INTANGIBLES,PLASTICAMORTIZATION OF DEFERRED CHARG,PLASTICOPERATING INCOME,PLASTICINTEREST EXPENSE ON DEBT,#ERROR,#ERROR,PLASTICSALARIES & BENEFITS EXPENSES,PLASTICEXTRAORDINARY CREDITPRETAX,PLASTICEXTRAORDINARY CHARGEPRETAX,PLASTICPRETAX INCOME,PLASTICINCOME TAXES,#ERROR,PLASTICNET INC BEFORE EXTRA/PFD DIVS,PLASTICPREFERRED DIVIDEND REQUIREMENT,PLASTICDIVIDENDS PROVIDED/PAID-COMMON,PLASTICEARNINGS BEF INTEREST & TAXES,PLASTICEBIT & DEPRECIATION,PLASTICNET INCOMEBASIC,#ERROR,PLASTICEMPLOYEES,PLASTICFY1 EPS MEAN EST,PLASTICFY2 EPS MEAN EST
41.9,515895.9,1.18,17.9,772.9,4.833,5.793,24.277,19.373,3.072,NA,2.162,0.107,1.23,1.03,2.012,0.9901,NA,NA,NA,0.77,NA,NA,NA,NA,3.64,,0.291,515895.9,,65.15,65.05,65.84,65.05,,65.84,1560.62,1560.62,520405,7959.8,66.5,65.7,65.8,65.7,66.5,65.7,7881,NA,32.33,580402400,29966000,32222020,12.16,180704600,1000,,,NA,NA,8.15,1.82,1,65.05,65.05,7852298,1000000,8054.05,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,3.67,4.12
42.22,519822.1,1.17,18,778.8,4.833,5.793,24.449,19.51,3.094,NA,2.162,0.107,1.23,1.03,2.028,0.9901,NA,NA,NA,0.77,NA,NA,NA,NA,3.64,,0.291,519822.1,,65.64,65.54,66.83,64.85,,65.05,1572.5,1572.5,671453,10211.1,65.7,66.2,66.3,66.2,67.5,65.5,10110,NA,32.33,580402400,29966000,32222020,12.16,180704600,1000,,,NA,NA,8.21,1.84,1,65.54,65.54,7852298,1000000,8004.25,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,3.67,4.12
41.26,508043.6,1.2,17.6,761.2,4.833,5.793,23.934,19.099,3.029,NA,2.162,0.107,1.23,1.03,1.982,0.9901,NA,NA,NA,0.77,NA,NA,NA,NA,3.64,,0.2909,508043.6,,64.16,64.06,65.35,63.56,,65.05,1536.87,1536.87,346067,5377.2,65.7,64.7,64.8,64.7,66,64.2,5324,NA,32.33,580402400,29966000,32222020,12.16,180704600,1000,,,NA,NA,8.02,1.79,1,64.06,64.06,7852298,1000000,7952.17,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,3.67,4.12
41.32,508828.8,1.2,17.6,762.3,4.833,5.793,23.968,19.126,3.033,NA,2.162,0.107,1.23,1.03,1.985,0.9901,NA,NA,NA,0.77,NA,NA,NA,NA,3.64,,0.2909,508828.8,,64.36,64.16,64.65,63.47,,64.06,1539.24,1539.24,502962,7852.7,64.7,64.8,65,64.8,65.3,64.1,7775,NA,32.33,580402400,29966000,32222020,12.16,180704600,1000,,,NA,NA,8.04,1.8,1,64.16,64.16,7852298,1000000,7930.77,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,3.67,4.12
39.86,490768.6,1.24,17,735.3,4.833,5.793,23.178,18.496,2.933,NA,2.162,0.107,1.23,1.03,1.914,0.9901,NA,NA,NA,0.77,NA,NA,NA,NA,3.64,,0.2909,490768.6,,62.08,61.88,62.97,61.88,,62.97,1484.61,1484.61,842028,13516.8,63.6,62.5,62.7,62.5,63.6,62.5,13383,NA,32.33,580402400,29966000,32222020,12.16,180704600,1000,,,NA,NA,7.75,1.73,1,61.88,61.88,7852298,1000000,7696.9,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,3.67,4.12
39.47,486057.2,1.25,16.8,728.2,4.833,5.793,22.972,18.331,2.907,NA,2.162,0.107,1.23,1.03,1.896,0.9901,NA,NA,NA,0.77,NA,NA,NA,NA,3.64,,0.2911,486057.2,,61.39,61.29,61.68,60.89,,61.39,1470.36,1470.36,703662,11482.7,62,61.9,62,61.9,62.3,61.5,11369,NA,32.33,580402400,29966000,32222020,12.16,180704600,1000,,,NA,NA,7.68,1.72,1,61.29,61.29,7852298,1000000,7579.48,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,3.67,4.12
39.28,483701.4,1.26,16.7,724.7,4.833,5.793,22.869,18.249,2.894,NA,2.162,0.107,1.23,1.03,1.887,0.9901,NA,NA,NA,0.77,NA,NA,NA,NA,3.64,,0.2912,483701.4,,61.09,60.99,61.39,59.6,,59.9,1463.23,1463.23,687235,11272.6,60.5,61.6,61.7,61.6,62,60.2,11161,NA,32.33,580402400,29966000,32222020,12.16,180704600,1000,,,NA,NA,7.64,1.71,1,60.99,60.99,7852298,1000000,7567.1,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,3.67,4.12
39.6,487627.6,1.25,16.9,730.6,4.833,5.793,23.041,18.386,2.916,NA,2.162,0.107,1.23,1.03,1.902,0.9901,NA,NA,NA,0.77,NA,NA,NA,NA,3.64,,0.2913,487627.6,,61.49,61.39,61.78,60.59,,60.99,1475.11,1475.11,542122,8884,61.6,62.1,62.1,62,62.4,61.2,8796,NA,32.33,580402400,29966000,32222020,12.16,180704600,1000,,,NA,NA,7.7,1.72,1,61.49,61.49,7852298,1000000,7664.73,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,3.67,4.12
38.84,478204.9,1.28,16.6,716.4,4.833,5.793,22.629,18.057,2.864,NA,2.162,0.107,1.23,1.03,1.865,0.9901,NA,NA,NA,0.77,NA,NA,NA,NA,3.64,,0.2915,478204.9,,60.4,60.3,61.88,60.3,,61.88,1446.6,1446.6,577487,9468.7,62.5,60.9,61,60.9,62.5,60.9,9375,NA,32.33,580402400,29966000,32222020,12.16,180704600,1000,,,NA,NA,7.55,1.69,1,60.3,60.3,7852298,1000000,7608.44,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,3.67,4.12
38.9,478990.1,1.27,16.6,717.6,4.833,5.793,22.663,18.085,2.868,NA,2.162,0.107,1.23,1.03,1.868,0.9901,NA,NA,NA,0.77,NA,NA,NA,NA,3.64,,0.2916,478990.1,,60.5,60.4,60.79,60.2,,60.4,1448.98,1448.98,538729,8915.3,61,61,61.1,61,61.4,60.8,8827,60.42,32.33,580402400,29966000,32222020,12.16,180704600,1000,,,NA,NA,7.57,1.69,1,60.4,60.4,7852298,1000000,7602.7,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,3.67,4.12
39.79,489983.3,1.24,17,734.1,4.833,5.793,23.144,18.468,2.929,NA,2.162,0.107,1.23,1.03,1.911,0.9901,NA,NA,NA,0.77,NA,NA,NA,NA,3.64,,0.2917,489983.3,,61.78,61.68,61.98,60.3,,60.89,1482.24,1482.24,625446,10258.6,61.5,62.4,62.4,62.3,62.6,60.9,10157,60.97,32.33,580402400,29966000,32222020,12.16,180704600,1000,,,NA,NA,7.74,1.73,1,61.78,61.78,7852298,1000000,7770.57,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,3.67,4.12
39.79,489983.3,1.24,17,734.1,4.833,5.793,23.144,18.468,2.929,NA,2.162,0.107,1.23,1.03,1.911,0.9901,NA,NA,NA,0.77,NA,NA,NA,NA,3.64,,0.2918,489983.3,,61.78,61.68,61.78,61.19,,61.39,1482.24,1482.24,443008,7193.2,62,62.4,62.4,62.3,62.4,61.8,7122,61.59,32.33,580402400,29966000,32222020,12.16,180704600,1000,,,NA,NA,7.74,1.73,1,61.78,61.78,7852298,1000000,7772.13,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,3.67,4.12
39.54,486842.4,1.25,16.9,729.4,4.833,5.793,23.007,18.359,2.911,NA,2.162,0.107,1.23,1.03,1.899,0.9901,NA,NA,NA,0.77,NA,NA,NA,NA,3.64,,0.2919,486842.4,,61.39,61.09,61.68,60.1,,61.29,1472.73,1472.73,734420,12110.9,61.9,62,62,61.7,62.3,60.7,11991,60.64,32.33,580402400,29966000,32222020,12.16,180704600,1000,,,NA,NA,7.69,1.72,1,61.39,61.39,7852298,1000000,7598.72,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,3.67,4.12
39.47,486057.2,1.25,16.8,728.2,4.833,5.793,22.972,18.331,2.907,NA,2.162,0.107,1.23,1.03,1.896,0.9901,NA,NA,NA,0.77,NA,NA,NA,NA,3.64,,0.2919,486057.2,,61.29,61.09,61.39,60.59,,61.39,1470.36,1470.36,550278,9026.4,62,61.9,61.9,61.7,62,61.2,8937,60.96,32.33,580402400,29966000,32222020,12.16,180704600,1000,,,NA,NA,7.68,1.72,1,61.29,61.29,7852298,1000000,7585.3,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,3.67,4.12
38.58,475064,1.28,16.4,711.7,4.833,5.793,22.491,17.948,2.846,NA,2.162,0.107,1.23,1.03,1.853,0.9901,NA,NA,NA,0.77,NA,NA,NA,NA,3.64,,0.292,475064,,60,59.9,61.19,59.7,,60.89,1437.1,1437.1,1035802,17166,61.5,60.5,60.6,60.5,61.8,60.3,16996,60.34,32.33,580402400,29966000,32222020,12.16,180704600,1000,,,NA,NA,7.5,1.68,1,59.9,59.9,7852298,1000000,7559.16,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,3.67,4.12
36.48,449151.4,1.36,15.6,672.9,5.36,6.899,18.474,15.102,2.53,NA,1.907,0.122,1.14,0.98,1.694,0.9901,NA,NA,NA,0.77,NA,NA,NA,NA,3.64,,0.2922,449151.4,,56.73,56.63,59.8,55.84,,59.7,1358.72,1358.72,1516097,26347.9,60.3,57.2,57.3,57.2,60.4,56.4,26087,57.54,33.42,505630000,29981120,35730610,12.99,193023400,1000,,,NA,NA,7.09,1.59,1,56.63,56.63,7852298,1000000,7424.43,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.07,4.45
36.29,446795.7,1.37,15.5,669.4,5.36,6.899,18.385,15.029,2.518,NA,1.907,0.122,1.14,0.98,1.686,0.9901,NA,NA,NA,0.77,NA,NA,NA,NA,3.64,,0.2925,446795.7,,56.44,56.34,56.73,55.25,,55.54,1351.59,1351.59,627836,11186.8,56.1,56.9,57,56.9,57.3,55.8,11076,56.12,33.42,505630000,29981120,35730610,12.99,193023400,1000,,,NA,NA,7.06,1.58,1,56.34,56.34,7852298,1000000,7237.71,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.07,4.45
36.09,444440,1.37,15.4,665.9,5.36,6.899,18.296,14.956,2.506,NA,1.907,0.122,1.14,0.98,1.677,0.9901,NA,NA,NA,0.77,NA,NA,NA,NA,3.64,,0.2927,444440,,56.14,56.04,56.63,55.64,,56.34,1344.46,1344.46,490742,8732.5,56.9,56.6,56.7,56.6,57.2,56.2,8646,56.2,33.42,505630000,29981120,35730610,12.99,193023400,1000,,,NA,NA,7.02,1.57,1,56.04,56.04,7852298,1000000,7322.73,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.07,4.45
33.73,415386.5,1.47,14.4,622.3,5.36,6.899,17.197,14.058,2.355,NA,1.907,0.122,1.14,0.98,1.567,0.9901,NA,NA,NA,0.77,NA,NA,NA,NA,3.64,,0.2937,415386.5,,52.48,52.38,55.45,52.28,,55.45,1256.57,1256.57,857887,16101.4,56,52.9,53,52.9,56,52.8,15942,53.28,33.42,505630000,29981120,35730610,12.99,193023400,1000,,,NA,NA,6.56,1.47,1,52.38,52.38,7852298,1000000,7086.37,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.07,4.45
32.01,394185.3,1.55,13.6,590.6,5.36,6.899,16.395,13.402,2.246,NA,1.907,0.122,1.14,0.98,1.487,0.9901,NA,NA,NA,0.77,NA,NA,NA,NA,3.64,,0.2951,394185.3,,49.8,49.7,53.07,49.5,,52.77,1192.44,1192.44,1926603,38020.4,53.3,50.2,50.3,50.2,53.6,50,37644,50.67,33.42,505630000,29981120,35730610,12.99,193023400,1000,,,NA,NA,6.23,1.39,1,49.7,49.7,7852298,1000000,7167.35,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.07,4.45
32.84,404393.3,1.51,14,605.9,5.36,6.899,16.781,13.718,2.298,NA,1.907,0.122,1.14,0.98,1.526,0.9901,NA,NA,NA,0.77,NA,NA,NA,NA,3.64,,0.2962,404393.3,,51.09,50.99,51.49,49.5,,49.7,1223.32,1223.32,862988,17111.4,50.2,51.5,51.6,51.5,52,50,16942,50.43,33.42,505630000,29981120,35730610,12.99,193023400,1000,,,NA,NA,6.39,1.43,1,50.99,50.99,7852298,1000000,7243.16,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.07,4.45
33.16,408319.5,1.49,14.1,611.7,5.36,6.899,16.93,13.839,2.319,NA,1.907,0.122,1.14,0.98,1.54,0.9901,NA,NA,NA,0.77,NA,NA,NA,NA,3.64,,0.297,408319.5,,51.58,51.49,52.28,50.99,,51.88,1235.2,1235.2,915076,17748.7,52.4,52,52.1,52,52.8,51.5,17573,51.56,33.42,505630000,29981120,35730610,12.99,193023400,1000,,,NA,NA,6.45,1.44,1,51.49,51.49,7852298,1000000,7295.32,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.07,4.45
33.73,415386.5,1.47,14.4,622.3,5.36,6.899,17.197,14.058,2.355,NA,1.907,0.122,1.14,0.98,1.567,0.9901,NA,NA,NA,0.77,NA,NA,NA,NA,3.64,,0.2978,415386.5,,52.38,52.18,52.38,51.29,,51.49,1256.57,1256.57,507005,9799,52,52.9,52.9,52.7,52.9,51.8,9702,51.73,33.42,505630000,29981120,35730610,12.99,193023400,1000,,,NA,NA,6.56,1.47,1,52.38,52.38,7852298,1000000,7373.98,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.07,4.45
32.91,405178.4,1.51,14,607,5.36,6.899,16.811,13.742,2.303,NA,1.907,0.122,1.14,0.98,1.529,0.9901,NA,NA,NA,0.77,NA,NA,NA,NA,3.64,,0.2986,405178.4,,51.19,51.09,52.08,50.89,,52.08,1225.69,1225.69,415840,8087.1,52.6,51.6,51.7,51.6,52.6,51.4,8007,51.43,33.42,505630000,29981120,35730610,12.99,193023400,1000,,,NA,NA,6.4,1.43,1,51.09,51.09,7852298,1000000,7289.33,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.07,4.45
32.33,398111.4,1.53,13.8,596.5,5.36,6.899,16.544,13.524,2.266,NA,1.907,0.122,1.14,0.98,1.502,0.9901,NA,NA,NA,0.77,NA,NA,NA,NA,3.64,,0.2995,398111.4,,50.2,50.1,51.09,49.6,,50.59,1204.32,1204.32,578857,11459.4,51.1,50.7,50.7,50.6,51.6,50.1,11346,50.51,33.42,505630000,29981120,35730610,12.99,193023400,1000,,,NA,NA,6.29,1.41,1,50.2,50.2,7852298,1000000,7195.71,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.07,4.45
33.16,408319.5,1.49,14.1,611.7,5.36,6.899,16.93,13.839,2.319,NA,1.907,0.122,1.14,0.98,1.54,0.9901,NA,NA,NA,0.77,NA,NA,NA,NA,3.64,,0.3,408319.5,,51.49,51.39,51.78,50.4,,50.5,1235.2,1235.2,641142,12584.6,51,52,52,51.9,52.3,50.9,12460,50.94,33.42,505630000,29981120,35730610,12.99,193023400,1000,,,NA,NA,6.45,1.44,1,51.49,51.49,7852298,1000000,7360.28,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.07,4.45
33.1,407534.2,1.5,14.1,610.6,5.36,6.899,16.9,13.815,2.315,NA,1.907,0.122,1.14,0.98,1.537,0.9901,NA,NA,NA,0.77,NA,NA,NA,NA,3.64,,0.3005,407534.2,,51.39,51.29,51.68,51.09,,51.49,1232.82,1232.82,319560,6222.6,52,51.9,51.9,51.8,52.2,51.6,6161,51.35,33.42,505630000,29981120,35730610,12.99,193023400,1000,,,NA,NA,6.44,1.44,1,51.39,51.39,7852298,1000000,7344.59,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.07,4.45
32.27,397326.2,1.53,13.8,595.3,5.36,6.899,16.514,13.499,2.262,NA,1.907,0.122,1.14,0.98,1.499,0.9901,NA,NA,NA,0.77,NA,NA,NA,NA,3.64,,0.3011,397326.2,,50.1,50,50.5,49.21,,50,1201.94,1201.94,524395,10525.2,50.5,50.6,50.6,50.5,51,49.7,10421,49.82,33.42,505630000,29981120,35730610,12.99,193023400,1000,,,NA,NA,6.28,1.4,1,50.1,50.1,7852298,1000000,7157.83,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.07,4.45
32.33,398111.4,1.53,13.8,596.5,5.36,6.899,16.544,13.524,2.266,NA,1.907,0.122,1.14,0.98,1.502,0.9901,NA,NA,NA,0.77,NA,NA,NA,NA,3.64,,0.3016,398111.4,,50.2,50.1,50.5,49.8,,50,1204.32,1204.32,253166,5040.9,50.5,50.7,50.7,50.6,51,50.3,4991,50.21,33.42,505630000,29981120,35730610,12.99,193023400,1000,,,NA,NA,6.29,1.41,1,50.2,50.2,7852298,1000000,7151.99,66,,581585,39126130,199763971,39126130,82063176,74551503,,13738127,50599442,149164529,95599874,109338001,1643963,,78522986,0,390661573,63314880,56792373,1477060,,15273637,15273637,0,-19718812,20141973,337785223,,17118779,16512705,1477060,NA,39569045,1957313,,,25816566,28503,75754,50161168,8443464,,40973797,0,36904944,51996544,68509249,40973797,,33710,4.07,4.45
